Ano,Função,Resultado Primário,Empenhado,Liquidado,Pago,,,
2022,26 - Transporte,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,9.704.868,238.321,229.075,
2022,26 - Transporte,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,319.544.052,124.700.438,124.471.615,
2022,27 - Desporto e Lazer,2 - Primária discricionária, considerada no cálculo do RP,381.926.796,167.382.666,164.165.471,,
2022,27 - Desporto e Lazer,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,156.748.932,60.096.038,59.646.038,
2022,27 - Desporto e Lazer,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,56.453.005,28.899.036,28.899.036,
2022,27 - Desporto e Lazer,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,65.164.293,18.9,18.9
2022,27 - Desporto e Lazer,9 - Primária discricionária, decorrente de emendas de relator-geral do PLOA, excluídas as de ordem técnica, considerada no cálculo do RP,188.045.600,36.685.463,36.286.687
2022,28 - Encargos Especiais,0 - Financeira,1.913.197.114.972,1.903.898.235.043,1.903.873.771.328,,,
2022,28 - Encargos Especiais,1 - Primária obrigatória, considerada no cálculo do RP,550.831.392.409,520.827.106.852,520.440.399.086,,
2022,28 - Encargos Especiais,2 - Primária discricionária, considerada no cálculo do RP,36.709.146.125,33.173.944.042,33.164.734.737,,
2022,28 - Encargos Especiais,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,3.323.857.101,1.625.621.172,1.625.621.172,
2022,28 - Encargos Especiais,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,9.163.479,9.163.479,9.163.479,
2023,01 - Legislativa,0 - Financeira,594.626.683,266.593.520,266.593.520,,,
2023,01 - Legislativa,1 - Primária obrigatória, considerada no cálculo do RP,6.581.815.236,4.158.862.809,4.042.819.611,,
2023,01 - Legislativa,2 - Primária discricionária, considerada no cálculo do RP,1.567.093.317,802.423.730,788.522.166,,
2023,02 - Judiciária,0 - Financeira,4.332.077.790,2.829.603.493,2.824.123.510,,,
2023,02 - Judiciária,1 - Primária obrigatória, considerada no cálculo do RP,28.072.369.895,20.293.502.590,19.723.154.468,,
2023,02 - Judiciária,2 - Primária discricionária, considerada no cálculo do RP,5.208.367.419,2.697.317.055,2.639.226.331,,
2023,03 - Essencial à Justiça,0 - Financeira,1.128.502.012,673.452.954,673.452.954,,,
2023,03 - Essencial à Justiça,1 - Primária obrigatória, considerada no cálculo do RP,5.217.856.645,4.005.082.509,3.985.776.221,,
2023,03 - Essencial à Justiça,2 - Primária discricionária, considerada no cálculo do RP,1.421.819.892,832.713.717,820.117.957,,
2023,04 - Administração,0 - Financeira,1.912.728.388,1.231.396.310,1.231.390.395,,,
2023,04 - Administração,1 - Primária obrigatória, considerada no cálculo do RP,14.815.166.366,12.287.242.541,12.055.512.084,,
2023,04 - Administração,2 - Primária discricionária, considerada no cálculo do RP,6.731.399.916,3.042.177.056,2.963.098.142,,
2023,04 - Administração,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,25.8,0,0,
2023,04 - Administração,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,1.634.585,628.384,628.384
2023,05 - Defesa Nacional,0 - Financeira,455.124.043,218.764.853,218.764.853,,,
2023,05 - Defesa Nacional,1 - Primária obrigatória, considerada no cálculo do RP,67.578.324.587,47.456.022.807,46.965.392.939,,
2023,05 - Defesa Nacional,2 - Primária discricionária, considerada no cálculo do RP,9.496.210.632,3.388.056.589,3.270.430.475,,
2023,05 - Defesa Nacional,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,100.634.553,27.526.022,19.889.314,
2023,05 - Defesa Nacional,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,404.472.101,3.246.729,1.979.239,
2023,05 - Defesa Nacional,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,46.063.485,1.198.869,798.898
2023,06 - Segurança Pública,0 - Financeira,1.475.518.936,878.523.249,878.523.249,,,
2023,06 - Segurança Pública,1 - Primária obrigatória, considerada no cálculo do RP,8.414.170.721,5.622.065.494,5.608.681.077,,
2023,06 - Segurança Pública,2 - Primária discricionária, considerada no cálculo do RP,3.154.771.738,1.705.203.592,1.641.643.133,,
2023,06 - Segurança Pública,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,21.988.324,0,0,
2023,06 - Segurança Pública,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,26.567.900,0,0,
2023,06 - Segurança Pública,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,4.807.060,0,0
2023,07 - Relações Exteriores,0 - Financeira,113.553.184,95.141.331,95.141.331,,,
2023,07 - Relações Exteriores,1 - Primária obrigatória, considerada no cálculo do RP,1.353.344.286,1.237.096.838,1.236.998.714,,
2023,07 - Relações Exteriores,2 - Primária discricionária, considerada no cálculo do RP,1.535.591.338,1.225.427.335,1.220.976.236,,
2023,07 - Relações Exteriores,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,1.033.397,360.891,360.891,
2023,08 - Assistência Social,1 - Primária obrigatória, considerada no cálculo do RP,253.565.622.546,169.112.559.219,169.109.935.193,,
2023,08 - Assistência Social,2 - Primária discricionária, considerada no cálculo do RP,5.565.298.089,4.551.421.508,4.515.019.165,,
2023,08 - Assistência Social,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,359.803.157,284.698.702,284.698.702,
2023,08 - Assistência Social,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,146.011.143,109.851.747,109.851.747,
2023,09 - Previdência Social,0 - Financeira,372.656.234,355.987.081,355.987.081,,,
2023,09 - Previdência Social,1 - Primária obrigatória, considerada no cálculo do RP,797.590.018.462,660.609.850.440,659.917.477.565,,
2023,09 - Previdência Social,2 - Primária discricionária, considerada no cálculo do RP,1.707.828.215,1.207.008.830,1.195.952.382,,
2023,10 - Saúde,0 - Financeira,1.013.039.244,634.443.033,634.420.299,,,
2023,10 - Saúde,1 - Primária obrigatória, considerada no cálculo do RP,92.110.437.950,83.744.428.332,83.341.951.908,,
2023,10 - Saúde,2 - Primária discricionária, considerada no cálculo do RP,13.563.139.440,11.396.195.950,11.166.719.701,,
2023,10 - Saúde,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,8.619.949.770,5.477.570.066,5.473.588.137,
2023,10 - Saúde,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,2.766.090.704,1.379.502.104,1.379.502.104,
2023,10 - Saúde,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,13.789.321,2.000.052,0
2023,11 - Trabalho,0 - Financeira,15.204.250.878,15.172.851.292,15.172.851.292,,,
2023,11 - Trabalho,1 - Primária obrigatória, considerada no cálculo do RP,58.220.437.977,58.146.719.598,58.113.887.878,,
2023,11 - Trabalho,2 - Primária discricionária, considerada no cálculo do RP,469.551.377,158.178.321,129.512.549,,
2023,11 - Trabalho,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,21.052.069,11.592.348,11.392.598,
2023,11 - Trabalho,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,20.000.000,0,0,
2023,11 - Trabalho,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,3.150.000,1.125.509,1.028.885
2023,12 - Educação,0 - Financeira,12.701.115.551,7.923.594.235,7.918.032.078,,,
2023,12 - Educação,1 - Primária obrigatória, considerada no cálculo do RP,92.816.766.753,59.565.658.558,58.435.110.745,,
2023,12 - Educação,2 - Primária discricionária, considerada no cálculo do RP,18.927.928.334,11.116.449.847,10.835.565.915,,
2023,12 - Educação,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,169.907.872,49.678.198,28.615.706,
2023,12 - Educação,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,278.682.710,52.925.390,19.000.475,
2023,12 - Educação,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,17.341.161,147.125,0
2023,13 - Cultura,0 - Financeira,1.280.700.051,625.111.733,625.106.447,,,
2023,13 - Cultura,1 - Primária obrigatória, considerada no cálculo do RP,377.641.458,267.905.730,261.926.980,,
2023,13 - Cultura,2 - Primária discricionária, considerada no cálculo do RP,578.640.091,261.587.764,252.334.752,,
2023,13 - Cultura,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,60.735.387,757.4,29.4,
2023,13 - Cultura,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,20.000.000,0,0
2023,14 - Direitos da Cidadania,0 - Financeira,69.552.730,50.507.587,50.507.587,,,
2023,14 - Direitos da Cidadania,1 - Primária obrigatória, considerada no cálculo do RP,229.912.529,162.860.080,161.873.223,,
2023,14 - Direitos da Cidadania,2 - Primária discricionária, considerada no cálculo do RP,601.712.332,232.576.841,220.440.970,,
2023,14 - Direitos da Cidadania,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,25.419.945,4.447.721,3.308.418,
2023,14 - Direitos da Cidadania,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,1.204.000,0,0
2023,15 - Urbanismo,0 - Financeira,8.803.794,6.281.665,6.209.979,,,
2023,15 - Urbanismo,1 - Primária obrigatória, considerada no cálculo do RP,560.882.009,505.134.766,496.606.741,,
2023,15 - Urbanismo,2 - Primária discricionária, considerada no cálculo do RP,829.347.829,168.667.497,150.831.753,,
2023,15 - Urbanismo,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,96.959.283,0,0,
2023,15 - Urbanismo,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,286.413.490,0,0,
2023,15 - Urbanismo,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,898.406.631,0,0
2023,16 - Habitação,2 - Primária discricionária, considerada no cálculo do RP,263.333,13.333,13.333,,
2023,17 - Saneamento,2 - Primária discricionária, considerada no cálculo do RP,979.833.225,40.545.923,40.544.637,,
2023,18 - Gestão Ambiental,0 - Financeira,173.245.735,114.333.842,113.187.754,,,
2023,18 - Gestão Ambiental,1 - Primária obrigatória, considerada no cálculo do RP,1.094.205.453,708.610.160,689.376.678,,
2023,18 - Gestão Ambiental,2 - Primária discricionária, considerada no cálculo do RP,2.263.610.046,1.002.724.941,941.660.943,,
2023,18 - Gestão Ambiental,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,5.312.883,38.732,13,
2023,18 - Gestão Ambiental,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,40.955.523,19.692.366,19.015.309,
2023,18 - Gestão Ambiental,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,1.027.778,0,0
2023,19 - Ciência e Tecnologia,0 - Financeira,2.195.072.824,2.116.282.589,2.116.256.951,,,
2023,19 - Ciência e Tecnologia,1 - Primária obrigatória, considerada no cálculo do RP,1.314.589.466,838.113.758,829.810.603,,
2023,19 - Ciência e Tecnologia,2 - Primária discricionária, considerada no cálculo do RP,4.723.464.428,2.876.504.686,2.845.934.176,,
2023,19 - Ciência e Tecnologia,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,3.817.060,814.604,0,
2023,19 - Ciência e Tecnologia,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,52.885.492,0,0,
2023,19 - Ciência e Tecnologia,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,3.653.254,486.593,0
2023,20 - Agricultura,0 - Financeira,6.883.267.926,3.717.340.469,3.717.340.469,,,
2023,20 - Agricultura,1 - Primária obrigatória, considerada no cálculo do RP,17.383.741.332,9.720.147.036,9.565.726.094,,
2023,20 - Agricultura,2 - Primária discricionária, considerada no cálculo do RP,2.707.518.999,1.446.875.941,977.457.371,,
2023,20 - Agricultura,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,212.991.326,20.597.284,16.643.187,
2023,20 - Agricultura,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,549.540.691,30.423.689,21.808.167,
2023,20 - Agricultura,8 - Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP,376.133.040,100,0
2023,21 - Organização Agrária,0 - Financeira,437.366.788,221.740.156,221.740.156,,,
2023,21 - Organização Agrária,1 - Primária obrigatória, considerada no cálculo do RP,1.840.133.777,1.293.077.706,1.213.543.572,,
2023,21 - Organização Agrária,2 - Primária discricionária, considerada no cálculo do RP,414.596.574,234.463.620,230.812.312,,
2023,21 - Organização Agrária,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,15.865.036,2.086.981,2.082.796,
